ts,bearing,raw,confidence,snr_db,coherence,signal_strength
2026-02-05T06:00:00.380Z,161.7,173.6,0.09,-48.7,0.21,0.00
2026-02-05T06:00:00.380Z,187.2,299.8,0.09,-48.6,0.23,0.00
2026-02-05T06:00:00.380Z,132.9,60.3,0.09,-48.5,0.21,0.00
2026-02-05T06:00:00.380Z,129.7,54.6,0.16,-43.4,0.39,0.01
2026-02-05T06:00:00.381Z,144.0,131.8,0.00,-42.2,0.00,0.01
2026-02-05T06:00:00.381Z,169.7,302.1,0.00,-42.2,0.00,0.01
2026-02-05T06:00:00.381Z,127.7,89.9,0.15,-42.2,0.37,0.01
2026-02-05T06:00:00.381Z,137.5,109.1,0.15,-42.2,0.37,0.01
2026-02-05T06:00:00.381Z,154.7,140.5,0.00,-42.2,0.00,0.01
2026-02-05T06:00:00.381Z,161.6,166.3,0.00,-42.2,0.00,0.01
2026-02-05T06:00:00.382Z,130.1,144.7,0.00,-42.2,0.00,0.01
2026-02-05T06:00:00.382Z,173.8,308.3,0.00,-42.2,0.00,0.01
2026-02-05T06:00:00.382Z,162.0,50.1,0.15,-42.2,0.37,0.01
2026-02-05T06:00:00.382Z,195.8,309.5,0.14,-44.5,0.34,0.01
2026-02-05T06:00:00.382Z,173.8,56.3,0.05,-42.3,0.12,0.01
2026-02-05T06:00:00.383Z,181.8,185.0,0.05,-42.3,0.12,0.01
2026-02-05T06:00:00.383Z,181.8,308.1,0.14,-42.3,0.35,0.01
2026-02-05T06:00:00.383Z,210.0,191.3,0.05,-42.3,0.12,0.01
2026-02-05T06:00:00.383Z,199.9,258.9,0.14,-42.3,0.35,0.01
2026-02-05T06:00:00.383Z,241.5,264.1,0.14,-42.3,0.35,0.01
2026-02-05T06:00:00.384Z,236.0,157.5,0.05,-42.4,0.12,0.01
2026-02-05T06:00:00.384Z,209.3,174.8,0.05,-42.3,0.13,0.01
2026-02-05T06:00:00.384Z,212.0,204.5,0.00,-42.4,0.00,0.01
2026-02-05T06:00:00.384Z,206.0,229.3,0.14,-42.3,0.35,0.01
2026-02-05T06:00:00.384Z,211.5,291.2,0.00,-42.7,0.00,0.01
2026-02-05T06:00:00.384Z,201.8,108.9,0.00,-44.2,0.00,0.01
2026-02-05T06:00:00.385Z,224.8,290.0,0.00,-44.2,0.00,0.01
2026-02-05T06:00:00.385Z,205.0,105.7,0.00,-44.2,0.00,0.01
2026-02-05T06:00:00.385Z,167.0,39.4,0.11,-44.2,0.26,0.01
2026-02-05T06:00:00.385Z,140.4,158.2,0.04,-44.1,0.09,0.01
2026-02-05T06:00:00.385Z,176.7,290.4,0.00,-44.1,0.00,0.01
2026-02-05T06:00:00.386Z,130.1,56.7,0.11,-44.1,0.26,0.01
2026-02-05T06:00:00.386Z,168.8,299.2,0.00,-44.1,0.00,0.01
2026-02-05T06:00:00.386Z,162.4,7.4,0.11,-44.2,0.26,0.01
2026-02-05T06:00:00.386Z,133.4,13.3,0.11,-44.2,0.26,0.01
2026-02-05T06:00:00.386Z,120.0,223.6,0.00,-37.9,0.00,0.01
2026-02-05T06:00:00.387Z,156.5,238.9,0.00,-36.1,0.00,0.02
2026-02-05T06:00:00.387Z,135.1,192.3,0.00,-36.1,0.00,0.02
2026-02-05T06:00:00.387Z,181.3,238.7,0.00,-36.1,0.00,0.02
2026-02-05T06:00:00.387Z,189.1,51.9,0.25,-36.1,0.61,0.02
2026-02-05T06:00:00.387Z,176.7,161.6,0.00,-36.1,0.00,0.02
2026-02-05T06:00:00.388Z,160.2,156.7,0.00,-36.1,0.00,0.02
2026-02-05T06:00:00.388Z,177.3,277.6,0.25,-36.1,0.61,0.02
2026-02-05T06:00:00.388Z,196.7,336.0,0.25,-36.1,0.61,0.02
2026-02-05T06:00:00.388Z,249.3,314.4,0.00,-52.6,0.00,0.00
2026-02-05T06:00:00.388Z,238.2,106.2,0.02,-56.6,0.05,0.00
2026-02-05T06:00:00.388Z,244.4,187.9,0.00,-56.6,0.00,0.00
2026-02-05T06:00:00.389Z,241.9,265.0,0.13,-56.7,0.31,0.00
2026-02-05T06:00:00.389Z,193.7,95.0,0.02,-56.5,0.05,0.00
2026-02-05T06:00:00.389Z,152.8,109.9,0.02,-56.4,0.05,0.00
2026-02-05T06:00:00.389Z,178.4,234.4,0.13,-56.5,0.31,0.00
2026-02-05T06:00:00.389Z,176.0,175.7,0.02,-56.6,0.05,0.00
2026-02-05T06:00:00.390Z,193.3,351.4,0.13,-56.5,0.31,0.00
2026-02-05T06:00:00.390Z,195.2,104.7,0.02,-56.5,0.05,0.00
2026-02-05T06:00:00.390Z,227.2,270.1,0.20,-39.9,0.51,0.01
2026-02-05T06:00:00.390Z,188.5,40.5,0.18,-38.7,0.45,0.01
2026-02-05T06:00:00.390Z,183.1,149.0,0.01,-38.7,0.01,0.01
2026-02-05T06:00:00.391Z,131.1,91.4,0.18,-38.7,0.45,0.01
2026-02-05T06:00:00.391Z,142.1,159.5,0.01,-38.7,0.01,0.01
2026-02-05T06:00:00.391Z,105.6,87.6,0.18,-38.7,0.45,0.01
2026-02-05T06:00:00.391Z,130.7,166.1,0.01,-38.7,0.01,0.01
2026-02-05T06:00:00.391Z,131.0,150.5,0.01,-38.7,0.01,0.01
2026-02-05T06:00:00.392Z,171.2,292.3,0.18,-38.7,0.45,0.01
2026-02-05T06:00:00.392Z,209.6,351.4,0.14,-43.8,0.34,0.01
2026-02-05T06:00:00.392Z,220.0,139.6,0.00,-38.5,0.00,0.01
2026-02-05T06:00:00.392Z,253.7,334.7,0.18,-38.4,0.44,0.01
2026-02-05T06:00:00.392Z,280.7,285.4,0.18,-38.4,0.44,0.01
2026-02-05T06:00:00.393Z,232.4,50.7,0.18,-38.4,0.44,0.01
2026-02-05T06:00:00.393Z,200.1,190.4,0.00,-38.4,0.00,0.01
2026-02-05T06:00:00.393Z,237.3,325.7,0.18,-38.4,0.44,0.01
2026-02-05T06:00:00.393Z,196.4,129.9,0.00,-38.4,0.00,0.01
2026-02-05T06:00:00.393Z,173.0,168.5,0.00,-38.4,0.00,0.01
2026-02-05T06:00:00.393Z,207.2,221.7,0.00,-38.4,0.00,0.01
2026-02-05T06:00:00.394Z,238.0,344.2,0.13,-48.0,0.32,0.00
2026-02-05T06:00:00.394Z,178.0,25.8,0.09,-42.6,0.22,0.01
2026-02-05T06:00:00.394Z,156.4,21.7,0.09,-42.6,0.22,0.01
2026-02-05T06:00:00.394Z,194.5,359.2,0.11,-42.6,0.27,0.01
2026-02-05T06:00:00.394Z,180.5,151.6,0.09,-42.6,0.22,0.01
2026-02-05T06:00:00.395Z,175.8,320.7,0.11,-42.6,0.27,0.01
2026-02-05T06:00:00.395Z,234.6,319.5,0.11,-42.6,0.27,0.01
2026-02-05T06:00:00.395Z,247.3,85.6,0.09,-42.6,0.22,0.01
2026-02-05T06:00:00.395Z,205.2,148.3,0.09,-42.6,0.22,0.01
2026-02-05T06:00:00.395Z,225.4,252.8,0.00,-41.3,0.00,0.01
2026-02-05T06:00:00.396Z,219.7,292.1,0.23,-36.9,0.58,0.01
2026-02-05T06:00:00.396Z,224.6,344.3,0.23,-36.9,0.58,0.01
2026-02-05T06:00:00.396Z,211.8,21.3,0.23,-36.9,0.58,0.01
2026-02-05T06:00:00.396Z,253.9,359.1,0.23,-36.9,0.58,0.01
2026-02-05T06:00:00.396Z,273.8,352.2,0.23,-36.9,0.58,0.01
2026-02-05T06:00:00.397Z,281.6,330.8,0.23,-36.9,0.58,0.01
2026-02-05T06:00:00.397Z,238.0,126.4,0.00,-36.9,0.00,0.01
2026-02-05T06:00:00.397Z,293.2,297.3,0.23,-36.9,0.58,0.01
2026-02-05T06:00:00.397Z,267.7,231.7,0.07,-54.3,0.19,0.00
2026-02-05T06:00:00.397Z,231.4,170.8,0.06,-49.7,0.14,0.00
2026-02-05T06:00:00.397Z,221.8,282.7,0.00,-49.7,0.00,0.00
2026-02-05T06:00:00.398Z,225.0,142.3,0.06,-49.7,0.14,0.00
2026-02-05T06:00:00.398Z,201.2,178.4,0.06,-49.7,0.14,0.00
2026-02-05T06:00:00.398Z,200.7,229.4,0.06,-49.6,0.14,0.00
2026-02-05T06:00:00.398Z,220.6,270.4,0.00,-49.7,0.00,0.00
2026-02-05T06:00:00.398Z,213.1,245.2,0.06,-49.6,0.14,0.00
2026-02-05T06:00:00.399Z,231.9,236.1,0.06,-49.6,0.14,0.00
2026-02-05T06:00:00.399Z,200.0,19.1,0.19,-41.2,0.48,0.01
2026-02-05T06:00:00.399Z,191.0,184.3,0.00,-37.4,0.00,0.01
2026-02-05T06:00:00.399Z,192.4,277.5,0.00,-37.4,0.00,0.01
2026-02-05T06:00:00.399Z,192.5,245.5,0.00,-37.4,0.00,0.01
2026-02-05T06:00:00.400Z,213.6,341.8,0.21,-37.4,0.52,0.01
2026-02-05T06:00:00.400Z,228.6,93.8,0.21,-37.4,0.52,0.01
2026-02-05T06:00:00.400Z,254.1,311.8,0.21,-37.4,0.52,0.01
2026-02-05T06:00:00.400Z,268.0,347.2,0.21,-37.4,0.52,0.01
2026-02-05T06:00:00.400Z,226.3,36.9,0.21,-37.4,0.52,0.01
2026-02-05T06:00:00.400Z,160.7,13.8,0.00,-52.2,0.00,0.00
2026-02-05T06:00:00.401Z,204.3,311.7,0.06,-45.5,0.16,0.01
2026-02-05T06:00:00.401Z,201.9,300.0,0.06,-45.5,0.16,0.01
2026-02-05T06:00:00.401Z,189.0,282.3,0.06,-45.4,0.16,0.01
2026-02-05T06:00:00.401Z,198.1,82.5,0.05,-45.5,0.13,0.01
2026-02-05T06:00:00.401Z,247.1,258.8,0.06,-45.5,0.16,0.01
2026-02-05T06:00:00.402Z,220.5,178.8,0.00,-45.5,0.00,0.01
2026-02-05T06:00:00.402Z,215.6,275.8,0.06,-45.5,0.16,0.01
2026-02-05T06:00:00.402Z,220.6,307.3,0.06,-45.5,0.16,0.01
2026-02-05T06:00:00.402Z,269.4,326.2,0.20,-38.4,0.50,0.01
2026-02-05T06:00:00.402Z,218.7,5.3,0.20,-38.7,0.48,0.01
2026-02-05T06:00:00.403Z,194.0,55.3,0.20,-38.7,0.48,0.01
2026-02-05T06:00:00.403Z,159.4,103.1,0.20,-38.7,0.48,0.01
2026-02-05T06:00:00.403Z,112.5,72.6,0.20,-38.7,0.48,0.01
2026-02-05T06:00:00.403Z,93.7,231.9,0.00,-38.7,0.00,0.01
2026-02-05T06:00:00.403Z,145.5,264.8,0.00,-38.7,0.00,0.01
2026-02-05T06:00:00.404Z,147.7,65.9,0.20,-38.7,0.48,0.01
2026-02-05T06:00:00.404Z,176.0,245.0,0.00,-38.7,0.00,0.01
2026-02-05T06:00:00.404Z,194.5,165.0,0.00,-38.7,0.00,0.01
2026-02-05T06:00:00.404Z,185.6,187.1,0.05,-43.4,0.12,0.01
2026-02-05T06:00:00.404Z,176.7,220.4,0.00,-43.1,0.00,0.01
2026-02-05T06:00:00.404Z,188.2,123.3,0.05,-43.1,0.11,0.01
2026-02-05T06:00:00.405Z,170.4,156.2,0.05,-43.1,0.11,0.01
2026-02-05T06:00:00.405Z,161.9,122.4,0.05,-43.1,0.11,0.01
2026-02-05T06:00:00.405Z,168.8,221.9,0.00,-43.1,0.00,0.01
2026-02-05T06:00:00.405Z,162.2,187.5,0.05,-43.1,0.11,0.01
2026-02-05T06:00:00.405Z,171.7,170.7,0.05,-43.1,0.11,0.01
2026-02-05T06:00:00.406Z,171.8,156.7,0.05,-43.1,0.11,0.01
2026-02-05T06:00:00.406Z,154.7,37.0,0.14,-44.9,0.35,0.01
2026-02-05T06:00:00.406Z,171.6,306.1,0.15,-45.6,0.37,0.01
2026-02-05T06:00:00.406Z,136.3,10.9,0.15,-45.6,0.37,0.01
2026-02-05T06:00:00.406Z,123.9,108.8,0.00,-45.6,0.00,0.01
2026-02-05T06:00:00.407Z,137.4,224.4,0.02,-45.6,0.05,0.01
2026-02-05T06:00:00.407Z,145.6,77.6,0.15,-45.6,0.37,0.01
2026-02-05T06:00:00.407Z,106.3,109.7,0.00,-45.7,0.00,0.01
2026-02-05T06:00:00.407Z,135.7,158.2,0.02,-45.7,0.05,0.01
2026-02-05T06:00:00.407Z,156.6,213.3,0.02,-45.6,0.05,0.01
2026-02-05T06:00:00.407Z,147.2,177.2,0.02,-45.7,0.05,0.01
2026-02-05T06:00:00.408Z,159.3,138.4,0.00,-42.1,0.00,0.01
2026-02-05T06:00:00.408Z,167.9,152.7,0.00,-43.6,0.00,0.01
2026-02-05T06:00:00.408Z,200.2,319.6,0.17,-43.6,0.43,0.01
2026-02-05T06:00:00.408Z,186.3,143.4,0.00,-43.6,0.00,0.01
2026-02-05T06:00:00.408Z,163.8,64.7,0.17,-43.6,0.43,0.01
2026-02-05T06:00:00.409Z,168.9,163.8,0.00,-43.6,0.00,0.01
2026-02-05T06:00:00.409Z,177.5,195.9,0.00,-43.6,0.00,0.01
2026-02-05T06:00:00.409Z,132.8,96.2,0.17,-43.6,0.43,0.01
2026-02-05T06:00:00.409Z,129.5,126.8,0.00,-43.6,0.00,0.01
2026-02-05T06:00:00.410Z,184.6,340.1,0.11,-47.4,0.28,0.00
2026-02-05T06:00:00.410Z,175.8,119.8,0.03,-42.8,0.08,0.01
2026-02-05T06:00:00.410Z,153.0,81.9,0.00,-42.9,0.00,0.01
2026-02-05T06:00:00.410Z,145.9,60.7,0.13,-42.9,0.32,0.01
2026-02-05T06:00:00.410Z,147.8,136.3,0.03,-42.9,0.08,0.01
2026-02-05T06:00:00.410Z,148.2,342.3,0.13,-42.8,0.32,0.01
2026-02-05T06:00:00.411Z,165.8,207.6,0.03,-42.8,0.08,0.01
2026-02-05T06:00:00.411Z,179.5,150.8,0.03,-42.8,0.08,0.01
2026-02-05T06:00:00.411Z,187.0,98.2,0.00,-42.8,0.00,0.01
2026-02-05T06:00:00.411Z,206.8,235.1,0.03,-42.8,0.08,0.01
2026-02-05T06:00:00.412Z,144.7,31.9,0.13,-42.8,0.32,0.01
2026-02-05T06:00:00.412Z,141.1,189.8,0.00,-43.1,0.00,0.01
2026-02-05T06:00:00.412Z,124.2,66.2,0.18,-47.2,0.45,0.00
2026-02-05T06:00:00.412Z,131.3,133.6,0.00,-47.2,0.00,0.00
2026-02-05T06:00:00.412Z,128.2,219.4,0.00,-47.2,0.00,0.00
2026-02-05T06:00:00.413Z,182.3,302.4,0.18,-47.2,0.44,0.00
2026-02-05T06:00:00.413Z,165.9,108.1,0.00,-47.2,0.00,0.00
2026-02-05T06:00:00.413Z,173.5,103.8,0.00,-47.2,0.00,0.00
2026-02-05T06:00:00.413Z,170.5,118.6,0.00,-47.2,0.00,0.00
2026-02-05T06:00:00.414Z,156.7,150.4,0.00,-47.2,0.00,0.00
2026-02-05T06:00:00.414Z,96.3,0.8,0.18,-47.2,0.45,0.00
2026-02-05T06:00:00.414Z,121.0,231.4,0.00,-47.1,0.00,0.00
2026-02-05T06:00:00.414Z,117.6,86.8,0.11,-45.7,0.27,0.01
2026-02-05T06:00:00.414Z,104.9,55.3,0.09,-46.6,0.23,0.00
2026-02-05T06:00:00.415Z,113.8,194.6,0.00,-46.6,0.00,0.00
2026-02-05T06:00:00.415Z,184.4,353.8,0.00,-46.6,0.00,0.00
2026-02-05T06:00:00.415Z,168.0,149.8,0.09,-46.6,0.22,0.00
2026-02-05T06:00:00.415Z,156.0,26.4,0.00,-46.6,0.00,0.00
2026-02-05T06:00:00.415Z,163.6,93.6,0.09,-46.6,0.23,0.00
2026-02-05T06:00:00.416Z,160.7,180.0,0.00,-46.6,0.00,0.00
2026-02-05T06:00:00.416Z,142.6,263.5,0.07,-46.6,0.18,0.00
2026-02-05T06:00:00.416Z,125.9,66.0,0.09,-46.6,0.23,0.00
2026-02-05T06:00:00.416Z,132.6,60.0,0.09,-46.6,0.23,0.00
2026-02-05T06:00:00.416Z,128.4,72.6,0.09,-46.6,0.23,0.00
2026-02-05T06:00:00.417Z,108.9,82.4,0.09,-46.6,0.23,0.00
2026-02-05T06:00:00.417Z,102.1,229.7,0.05,-43.3,0.11,0.01
2026-02-05T06:00:00.417Z,107.0,90.5,0.13,-43.9,0.31,0.01
2026-02-05T06:00:00.417Z,142.5,237.6,0.06,-43.9,0.14,0.01
2026-02-05T06:00:00.417Z,177.5,247.6,0.06,-43.9,0.14,0.01
2026-02-05T06:00:00.418Z,167.0,29.8,0.13,-43.9,0.31,0.01
2026-02-05T06:00:00.418Z,124.3,15.9,0.13,-43.9,0.31,0.01
2026-02-05T06:00:00.418Z,178.0,359.2,0.13,-43.9,0.31,0.01
2026-02-05T06:00:00.418Z,143.8,66.8,0.13,-43.9,0.31,0.01
2026-02-05T06:00:00.418Z,124.8,152.5,0.00,-43.9,0.00,0.01
2026-02-05T06:00:00.419Z,166.3,237.2,0.06,-43.9,0.14,0.01
2026-02-05T06:00:00.419Z,170.5,36.8,0.12,-45.6,0.30,0.01
2026-02-05T06:00:00.419Z,104.4,28.5,0.12,-45.0,0.30,0.01
2026-02-05T06:00:00.419Z,120.9,149.5,0.06,-45.0,0.16,0.01
2026-02-05T06:00:00.419Z,116.0,127.9,0.12,-45.0,0.30,0.01
2026-02-05T06:00:00.420Z,137.8,346.2,0.12,-45.0,0.30,0.01
2026-02-05T06:00:00.420Z,157.7,136.3,0.00,-44.9,0.00,0.01
2026-02-05T06:00:00.420Z,181.4,147.3,0.06,-44.9,0.16,0.01
2026-02-05T06:00:00.420Z,209.6,290.2,0.06,-44.9,0.16,0.01
2026-02-05T06:00:00.420Z,202.8,93.8,0.12,-44.9,0.30,0.01
2026-02-05T06:00:00.420Z,184.5,255.2,0.06,-44.9,0.16,0.01
2026-02-05T06:00:00.421Z,177.4,100.4,0.00,-46.9,0.00,0.00
2026-02-05T06:00:00.421Z,177.7,149.2,0.06,-47.3,0.15,0.00
2026-02-05T06:00:00.421Z,166.9,236.0,0.06,-47.2,0.15,0.00
2026-02-05T06:00:00.421Z,212.2,320.4,0.10,-47.3,0.24,0.00
2026-02-05T06:00:00.421Z,184.9,118.6,0.00,-47.4,0.00,0.00
2026-02-05T06:00:00.422Z,186.3,107.0,0.00,-47.4,0.00,0.00
2026-02-05T06:00:00.422Z,179.7,116.4,0.00,-47.4,0.00,0.00
2026-02-05T06:00:00.422Z,157.1,123.0,0.00,-47.4,0.00,0.00
2026-02-05T06:00:00.422Z,123.6,153.1,0.06,-47.4,0.15,0.00
2026-02-05T06:00:00.422Z,102.9,14.8,0.10,-47.3,0.24,0.00
2026-02-05T06:00:00.423Z,133.0,257.9,0.06,-47.3,0.15,0.00
2026-02-05T06:00:00.423Z,125.4,78.2,0.02,-40.3,0.04,0.01
2026-02-05T06:00:00.423Z,137.6,184.1,0.03,-41.7,0.08,0.01
2026-02-05T06:00:00.423Z,168.4,306.9,0.15,-41.7,0.37,0.01
2026-02-05T06:00:00.424Z,195.3,149.2,0.03,-41.7,0.08,0.01
2026-02-05T06:00:00.424Z,178.4,173.3,0.03,-41.7,0.08,0.01
2026-02-05T06:00:00.424Z,188.3,127.7,0.03,-41.7,0.08,0.01
2026-02-05T06:00:00.424Z,157.2,28.8,0.15,-41.7,0.37,0.01
2026-02-05T06:00:00.425Z,98.8,15.0,0.15,-41.7,0.37,0.01
2026-02-05T06:00:00.425Z,127.3,291.5,0.15,-41.7,0.37,0.01
2026-02-05T06:00:00.425Z,125.1,162.4,0.05,-45.4,0.13,0.01
2026-02-05T06:00:00.425Z,103.6,20.2,0.00,-44.7,0.00,0.01
2026-02-05T06:00:00.425Z,151.0,265.8,0.11,-44.7,0.27,0.01
2026-02-05T06:00:00.426Z,186.3,191.5,0.00,-44.7,0.00,0.01
2026-02-05T06:00:00.426Z,138.6,53.0,0.06,-44.7,0.14,0.01
2026-02-05T06:00:00.426Z,137.3,156.1,0.06,-44.7,0.14,0.01
2026-02-05T06:00:00.426Z,158.0,123.4,0.06,-44.7,0.14,0.01
2026-02-05T06:00:00.426Z,166.3,307.6,0.11,-44.7,0.27,0.01
2026-02-05T06:00:00.427Z,130.5,12.7,0.00,-44.7,0.00,0.01
2026-02-05T06:00:00.427Z,139.9,99.8,0.06,-44.7,0.14,0.01
2026-02-05T06:00:00.427Z,145.8,185.3,0.00,-44.7,0.00,0.01
2026-02-05T06:00:00.427Z,147.4,131.5,0.00,-42.5,0.00,0.01
2026-02-05T06:00:00.427Z,97.1,56.0,0.22,-40.9,0.54,0.01
2026-02-05T06:00:00.427Z,98.1,17.8,0.22,-40.9,0.54,0.01
2026-02-05T06:00:00.428Z,100.7,112.8,0.00,-40.9,0.00,0.01
2026-02-05T06:00:00.428Z,131.8,341.1,0.22,-40.9,0.54,0.01
2026-02-05T06:00:00.428Z,151.9,231.9,0.00,-40.9,0.00,0.01
2026-02-05T06:00:00.428Z,171.2,152.6,0.00,-40.9,0.00,0.01
2026-02-05T06:00:00.428Z,188.8,105.8,0.00,-40.9,0.00,0.01
2026-02-05T06:00:00.429Z,217.0,253.4,0.00,-40.9,0.00,0.01
2026-02-05T06:00:00.429Z,214.8,330.1,0.22,-40.9,0.54,0.01
2026-02-05T06:00:00.429Z,195.9,137.7,0.07,-51.2,0.16,0.00
2026-02-05T06:00:00.429Z,188.5,115.7,0.08,-49.9,0.21,0.00
2026-02-05T06:00:00.429Z,198.9,157.8,0.00,-49.9,0.00,0.00
2026-02-05T06:00:00.430Z,197.0,243.8,0.08,-50.0,0.20,0.00
2026-02-05T06:00:00.430Z,167.3,181.2,0.00,-49.9,0.00,0.00
2026-02-05T06:00:00.430Z,143.8,20.6,0.08,-49.9,0.21,0.00
2026-02-05T06:00:00.430Z,135.3,72.9,0.08,-50.0,0.21,0.00
2026-02-05T06:00:00.430Z,155.7,259.8,0.08,-50.0,0.20,0.00
2026-02-05T06:00:00.431Z,128.8,109.6,0.08,-50.0,0.21,0.00
2026-02-05T06:00:00.431Z,116.8,121.0,0.00,-41.8,0.01,0.01
2026-02-05T06:00:00.431Z,160.3,238.2,0.00,-40.8,0.00,0.01
2026-02-05T06:00:00.431Z,146.4,3.3,0.18,-40.8,0.45,0.01
2026-02-05T06:00:00.432Z,134.3,199.2,0.00,-40.8,0.00,0.01
2026-02-05T06:00:00.432Z,156.0,218.1,0.00,-40.8,0.00,0.01
2026-02-05T06:00:00.432Z,183.4,258.4,0.00,-40.8,0.00,0.01
2026-02-05T06:00:00.432Z,205.2,347.1,0.18,-40.8,0.45,0.01
2026-02-05T06:00:00.433Z,260.6,280.2,0.00,-40.8,0.00,0.01
2026-02-05T06:00:00.433Z,267.8,235.3,0.00,-40.8,0.00,0.01
2026-02-05T06:00:00.433Z,269.8,228.2,0.07,-58.2,0.17,0.00
2026-02-05T06:00:00.433Z,283.9,328.9,0.10,-57.7,0.26,0.00
2026-02-05T06:00:00.433Z,250.8,181.6,0.00,-57.6,0.00,0.00
2026-02-05T06:00:00.434Z,215.3,102.5,0.08,-57.6,0.19,0.00
2026-02-05T06:00:00.434Z,209.1,204.2,0.00,-57.6,0.00,0.00
2026-02-05T06:00:00.434Z,229.2,328.7,0.10,-57.5,0.26,0.00
2026-02-05T06:00:00.434Z,195.7,161.5,0.08,-57.5,0.19,0.00
2026-02-05T06:00:00.435Z,194.9,177.8,0.00,-57.6,0.00,0.00
2026-02-05T06:00:00.435Z,217.5,215.0,0.00,-57.5,0.00,0.00
2026-02-05T06:00:00.435Z,185.8,46.0,0.18,-40.7,0.44,0.01
2026-02-05T06:00:00.435Z,187.8,338.7,0.18,-39.8,0.44,0.01
2026-02-05T06:00:00.436Z,213.5,289.8,0.18,-39.9,0.44,0.01
2026-02-05T06:00:00.436Z,237.1,295.8,0.18,-39.8,0.44,0.01
2026-02-05T06:00:00.436Z,218.9,123.9,0.00,-39.8,0.00,0.01
2026-02-05T06:00:00.436Z,276.8,335.6,0.18,-39.8,0.44,0.01
2026-02-05T06:00:00.436Z,259.7,253.4,0.00,-39.8,0.00,0.01
2026-02-05T06:00:00.437Z,272.9,356.0,0.18,-39.8,0.44,0.01
2026-02-05T06:00:00.437Z,237.8,119.9,0.00,-39.8,0.00,0.01
2026-02-05T06:00:00.437Z,260.4,237.0,0.15,-42.1,0.37,0.01
2026-02-05T06:00:00.437Z,242.6,246.8,0.16,-41.1,0.39,0.01
2026-02-05T06:00:00.438Z,248.6,283.5,0.16,-41.1,0.39,0.01
2026-02-05T06:00:00.438Z,180.9,17.2,0.16,-41.1,0.39,0.01
2026-02-05T06:00:00.438Z,217.4,302.4,0.16,-41.1,0.39,0.01
2026-02-05T06:00:00.438Z,220.0,250.2,0.16,-41.1,0.39,0.01
2026-02-05T06:00:00.438Z,221.9,256.1,0.16,-41.1,0.39,0.01
2026-02-05T06:00:00.439Z,182.5,86.7,0.02,-41.1,0.05,0.01
2026-02-05T06:00:00.439Z,239.1,300.0,0.16,-41.1,0.39,0.01
2026-02-05T06:00:00.439Z,233.9,276.3,0.00,-47.4,0.00,0.00
2026-02-05T06:00:00.439Z,189.9,30.3,0.04,-52.5,0.11,0.00
2026-02-05T06:00:00.440Z,169.8,155.5,0.10,-52.4,0.25,0.00
2026-02-05T06:00:00.440Z,221.0,343.0,0.04,-52.5,0.11,0.00
2026-02-05T06:00:00.440Z,232.0,354.9,0.04,-52.5,0.11,0.00
2026-02-05T06:00:00.440Z,182.8,30.1,0.04,-52.6,0.11,0.00
2026-02-05T06:00:00.440Z,201.8,125.7,0.00,-52.5,0.00,0.00
2026-02-05T06:00:00.441Z,180.4,48.1,0.04,-52.6,0.11,0.00
2026-02-05T06:00:00.441Z,182.3,352.7,0.04,-52.9,0.11,0.00
2026-02-05T06:00:00.441Z,183.3,359.8,0.17,-44.3,0.42,0.01
2026-02-05T06:00:00.441Z,220.8,217.6,0.01,-38.5,0.01,0.01
2026-02-05T06:00:00.442Z,210.1,72.0,0.17,-38.5,0.42,0.01
2026-02-05T06:00:00.442Z,270.3,349.2,0.17,-38.5,0.42,0.01
2026-02-05T06:00:00.442Z,217.7,89.9,0.17,-38.5,0.42,0.01
2026-02-05T06:00:00.442Z,188.7,214.6,0.01,-38.5,0.01,0.01
2026-02-05T06:00:00.442Z,153.0,39.1,0.17,-38.5,0.42,0.01
2026-02-05T06:00:00.443Z,148.4,49.3,0.17,-38.5,0.42,0.01
2026-02-05T06:00:00.443Z,94.9,81.6,0.17,-38.5,0.42,0.01
2026-02-05T06:00:00.443Z,107.3,152.0,0.05,-45.4,0.12,0.01
2026-02-05T06:00:00.443Z,65.9,7.6,0.13,-43.8,0.32,0.01
2026-02-05T06:00:00.443Z,120.1,310.0,0.13,-43.8,0.32,0.01
2026-02-05T06:00:00.444Z,173.7,317.4,0.13,-43.8,0.32,0.01
2026-02-05T06:00:00.444Z,187.5,150.4,0.01,-43.7,0.03,0.01
2026-02-05T06:00:00.444Z,158.5,6.9,0.13,-43.7,0.32,0.01
2026-02-05T06:00:00.444Z,213.4,282.3,0.13,-43.8,0.32,0.01
2026-02-05T06:00:00.444Z,156.2,23.8,0.13,-43.8,0.32,0.01
2026-02-05T06:00:00.445Z,122.2,147.4,0.01,-43.8,0.03,0.01
2026-02-05T06:00:00.445Z,100.8,43.7,0.18,-41.3,0.45,0.01
2026-02-05T06:00:00.445Z,116.1,83.4,0.15,-40.1,0.36,0.01
2026-02-05T06:00:00.445Z,82.6,114.7,0.15,-40.1,0.37,0.01
2026-02-05T06:00:00.446Z,121.0,216.0,0.05,-40.0,0.12,0.01
2026-02-05T06:00:00.446Z,117.6,130.0,0.15,-40.0,0.37,0.01
2026-02-05T06:00:00.446Z,122.4,68.1,0.15,-40.1,0.37,0.01
2026-02-05T06:00:00.446Z,121.0,76.3,0.15,-40.1,0.37,0.01
2026-02-05T06:00:00.446Z,152.2,270.7,0.05,-40.0,0.12,0.01
